,Id,MSSubClass,MSZoning,Street,LotShape,Utilities,HouseStyle,OverallQual,OverallCond,RoofStyle,ExterCond,Foundation,BsmtCond,GarageCars,Fence,SaleType,SaleCondition
1422,2883,50,RL,Pave,IR1,AllPub,1.5Fin,7,7,Gable,Gd,BrkTil,TA,2,None,WD,Normal
1423,2884,70,RL,Pave,IR1,AllPub,2Story,7,7,Gable,TA,BrkTil,TA,3,GdWo,WD,Normal
1424,2885,70,RL,Pave,IR1,AllPub,2Story,6,7,Gable,TA,PConc,TA,2,MnPrv,WD,Normal
1425,2886,60,RL,Pave,Reg,AllPub,2Story,5,7,Gable,Gd,CBlock,TA,1,None,WD,Normal
1426,2887,30,RM,Pave,Reg,AllPub,1Story,5,6,Gable,TA,CBlock,TA,1,None,WD,AdjLand
1427,2888,50,RM,Pave,Reg,AllPub,1.5Fin,6,7,Hip,TA,PConc,TA,2,MnPrv,WD,Normal
1428,2889,30,RM,Pave,Reg,AllPub,1Story,4,4,Gable,TA,BrkTil,TA,0,GdWo,WD,Normal
1429,2890,30,RM,Pave,Reg,AllPub,1Story,4,6,Gable,TA,BrkTil,TA,1,MnPrv,WD,Normal
1430,2891,50,RM,Pave,Reg,AllPub,1.5Fin,6,5,Gable,TA,CBlock,TA,1,None,WD,Normal
1431,2892,30,C (all),Pave,Reg,AllPub,1Story,3,5,Gable,TA,Slab,None,0,None,WD,Abnorml
1432,2893,190,C (all),Pave,Reg,AllPub,1.5Fin,5,6,Gable,Fa,CBlock,TA,0,None,WD,Abnorml
1433,2894,50,C (all),Grvl,Reg,AllPub,1.5Fin,3,5,Gable,TA,PConc,Fa,0,None,WD,Normal
1434,2895,120,RM,Pave,IR1,AllPub,1Story,8,5,Hip,TA,PConc,TA,2,None,New,Partial
1435,2896,120,RM,Pave,IR1,AllPub,1Story,8,5,Hip,TA,PConc,TA,2,None,WD,Normal
1436,2897,20,RL,Pave,IR1,AllPub,1Story,6,6,Gable,TA,CBlock,TA,2,None,WD,Normal
1437,2898,90,RL,Pave,Reg,AllPub,1Story,6,5,Gable,TA,CBlock,TA,2,None,WD,Normal
1438,2899,20,RL,Pave,Reg,AllPub,1Story,8,5,Hip,TA,PConc,TA,2,None,WD,Normal
1439,2900,80,RL,Pave,Reg,AllPub,SLvl,6,6,Gable,TA,CBlock,TA,2,None,WD,Normal
1440,2901,20,RL,Pave,IR1,AllPub,1Story,6,5,Gable,TA,CBlock,TA,2,None,WD,Alloca
1441,2902,20,RL,Pave,IR1,AllPub,1Story,6,5,Gable,TA,Wood,TA,2,None,WD,Normal
1442,2903,20,RL,Pave,Reg,AllPub,1Story,8,5,Gable,TA,PConc,Gd,3,None,New,Partial
1443,2904,20,RL,Pave,Reg,AllPub,1Story,9,5,Hip,TA,PConc,TA,3,None,New,Partial
1444,2905,20,RL,Pave,Reg,AllPub,1Story,1,3,Gable,Fa,CBlock,None,1,None,WD,Normal
1445,2906,90,RM,Pave,Reg,AllPub,SFoyer,7,5,Gable,Gd,PConc,TA,4,None,WD,Normal
1446,2907,160,RM,Pave,Reg,AllPub,2Story,5,6,Gable,TA,PConc,TA,1,None,WD,Normal
1447,2908,20,RL,Pave,IR1,AllPub,1Story,5,7,Gable,TA,CBlock,TA,1,None,WD,Normal
1448,2909,90,RL,Pave,IR1,AllPub,1Story,5,5,Gable,TA,CBlock,TA,3,None,WD,Normal
1449,2910,180,RM,Pave,Reg,AllPub,SFoyer,4,6,Gable,TA,CBlock,TA,0,None,WD,Normal
1450,2911,160,RM,Pave,Reg,AllPub,2Story,4,4,Gable,TA,CBlock,TA,1,None,WD,Normal
1451,2912,20,RL,Pave,Reg,AllPub,1Story,5,5,Gable,TA,PConc,TA,1,None,WD,Normal
1452,2913,160,RM,Pave,Reg,AllPub,2Story,4,5,Gable,TA,CBlock,TA,1,None,WD,Abnorml
1453,2914,160,RM,Pave,Reg,AllPub,2Story,4,5,Gable,TA,CBlock,TA,0,GdPrv,WD,Normal
1454,2915,160,RM,Pave,Reg,AllPub,2Story,4,7,Gable,TA,CBlock,TA,0,None,WD,Normal
1455,2916,160,RM,Pave,Reg,AllPub,2Story,4,5,Gable,TA,CBlock,TA,1,None,WD,Abnorml
1456,2917,20,RL,Pave,Reg,AllPub,1Story,5,7,Gable,TA,CBlock,TA,2,None,WD,Abnorml
1457,2918,85,RL,Pave,Reg,AllPub,SFoyer,5,5,Gable,TA,PConc,TA,0,MnPrv,WD,Normal
1458,2919,60,RL,Pave,Reg,AllPub,2Story,7,5,Gable,TA,PConc,TA,3,None,WD,Normal
